id,name,city,country,street,postalCode,email,website,phone,formattedPhone,contacturl,latitude,longitude,sectors,services
21231,Farmas - Herning,Herning,Denemarken,Ringkøbingvej 110,7400,bogholderi@farmas.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21231,56.1355707,8.9235375,"Agrarisch, Bouw & Infra, Groen",Wielladers
21225,Farmas - Viborg,Viborg,Denemarken,Mariendalsvej 2b,8800,bogholderi@farmas.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21225,56.4580009,9.3610099,"Agrarisch, Bouw & Infra, Groen",Wielladers
29035,Faver Inc. - Martin,,Verenigde Staten,North Opfer-Lentz Road 4382,43445,,,(419) 345-3966,(419) 345-3966,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29035,41.5800462,-83.3209427,"Agrarisch, Bouw & Infra, Groen",Wielladers
21133,FBL GmbH,Mittelherwigsdorf,Germany,Am Gewerbepark 1,02763,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21133,50.9371776,14.7975958,"Bouw & Infra, Groen",Wielladers
20696,FF Agri,Assesse,België,Rue de la Camousse 14b,5330,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20696,50.3627135,5.0367264,"Agrarisch, Bouw & Infra, Groen",Wielladers
20685,Firma Beel N.V. - Brugge,Brugge,België,Kleine Pathoekeweg 1,8000,info@firmabeel.be,,32 (0)50-313806,32 (0)50-313806,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20685,51.2463142,3.2094099,"Agrarisch, Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
20684,Firma Beel N.V. - Handzame,Kortemark,België,Groenestraat 47,8610,info@firmabeel.be,,32 (0)51-701095,32 (0)51-701095,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20684,51.0031823,3.0168514,"Agrarisch, Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
20683,Firma Beel N.V. - Wortegem-Petegem,Wortegem-Petegem,België,Waregemseweg 30a,9790,info@firmabeel.be,,32 (0)56-688207,32 (0)56-688207,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20683,50.8536823,3.5066474,"Agrarisch, Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
33044,Firma RA Technik,Ischgl,Austria,Silvretta Straße 1,6555,christian@hauser-landtechnik.at,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=33044,47.0332066,10.3232923,"Agrarisch, Bouw & Infra, Groen",Wielladers
33045,Firma Schönauer KG,Durchholzen,Austria,Durchholzen 21,6344,christian@hauser-landtechnik.at,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=33045,47.6397037,12.2821502,"Agrarisch, Bouw & Infra, Groen",Wielladers
29037,First Choice Farm u0026 Lawn - Dyersburg,Dyersburg,Verenigde Staten,Tennessee 3 1859,38024,,,(731) 882-1855,(731) 882-1855,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29037,36.0383073,-89.4116837,"Agrarisch, Bouw & Infra, Groen",Wielladers
29039,First Choice Farm u0026 Lawn - Hickory,Hickory,Verenigde Staten,Commerce Drive 71,42051,,,(270) 856-4355,(270) 856-4355,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29039,36.8232227,-88.654797,"Agrarisch, Bouw & Infra, Groen",Wielladers
30532,First Choice Farm u0026 Lawn - Memphis,Memphis,Verenigde Staten,Poplar Avenue 157,38103,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=30532,35.1498162,-90.049035,"Agrarisch, Bouw & Infra, Groen",Wielladers
29038,First Choice Farm u0026 Lawn - Savannah,Savannah,Verenigde Staten,Tennessee 128 9095,38372,,,(731) 925-2141,(731) 925-2141,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29038,35.2120131,-88.2448477,"Agrarisch, Bouw & Infra, Groen",Wielladers
29036,First Choice Farm u0026 Lawn - Union City,Union City,Verenigde Staten,West Reelfoot Avenue 1800,38261,,,(731) 885-1315,(731) 885-1315,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29036,36.4119821,-89.0783271,"Agrarisch, Bouw & Infra, Groen",Wielladers
20931,Forestquip,Rolleston,Nieuw-Zeeland,Branthwaite Drive 10,7678,Sales@forestquip.co.nz,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20931,-43.6065113,172.4006002,"Agrarisch, Bouw & Infra, Groen",Wielladers
20816,Formigável unip. Lda. (Representant),Santo Estevão,Portugal, ,2130,info@formigavel.pt,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20816,38.9285413,-8.770147,"Agrarisch, Bouw & Infra, Groen",Wielladers
20625,Frakoo Landbouwmechanisatiebedrijf B.V.,Bergeijk,Nederland,Looerheideweg 7,5571TZ,info@frakoolmb.nl,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20625,51.2901089,5.3624733,"Agrarisch, Bouw & Infra, Groen",Wielladers
26398,Franz Gady GmbH - Filiale Deutsch Goritz,Deutsch Goritz,Austria,Deutsch Goritz 32,8483,Martin.Groessbauer@gady.at,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=26398,46.751595,15.8290064,"Agrarisch, Bouw & Infra, Groen",Wielladers
26397,Franz Gady GmbH - Filiale Fehring,Fehring,Austria,Bahnhofstraße 21,8350,Martin.Groessbauer@gady.at,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=26397,46.9388972,16.0119338,"Agrarisch, Bouw & Infra, Groen",Wielladers
26396,Franz Gady GmbH - Filiale Lebring,,Oostenrijk,Leibnitzer Straße 100,8403,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=26396,46.8309602,15.5426516,"Agrarisch, Bouw & Infra, Groen",Wielladers
33046,Gasteiger Landtechnik GmbH,Reith bei Kitzbühel,Austria,Kaiser Straße 37,6370,Martin.Groessbauer@gady.at,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=33046,47.4846839,12.3464143,"Agrarisch, Bouw & Infra, Groen",Wielladers
20697,Gebr. Pype BVBA,Zonnebeke,België,Markizaatstraat 57,8980,gebr.pype@pandora.be,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20697,50.866844,3.0361593,"Agrarisch, Bouw & Infra, Groen",Wielladers
20628,Gebr. Weststrate - Goes,Goes,Nederland,Klaphekkeweg 30,4461EC,info@gebrweststrate.nl,,31 (0)113-230112,31 (0)113-230112,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20628,51.5056829,3.8704293,"Agrarisch, Bouw & Infra, Groen",Wielladers
20629,Gebr. Weststrate - Koudekerke,Koudekerke,Nederland,Middelburgsestraat 126,4371RR,info@gebrweststrate.nl,,31 (0)118-611213,31 (0)118-611213,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20629,51.4855551,3.5779674,"Agrarisch, Bouw & Infra, Groen",Wielladers
20627,Gebr. Weststrate - Krabbendijke,Krabbendijke,Nederland,Zuidweg 13,4413NL,info@gebrweststrate.nl,,31 (0)113-502610,31 (0)113-502610,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20627,51.4259954,4.1110294,"Agrarisch, Bouw & Infra, Groen",Wielladers
20630,Gebr. Weststrate - Nieuwerkerk,Nieuwerkerk,Nederland,Rolleklootsedijk 1,4306NX,info@gebrweststrate.nl,,31 (0)111-642240,31 (0)111-642240,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20630,51.6451994,4.0030471,"Agrarisch, Bouw & Infra, Groen",Wielladers
29193,Geert Groen Sales en Rental,Eursinge,Nederland,De Goorns 3A,9434TB,info@geertgroen.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29193,52.8378077,6.6044631,"Agrarisch, Bouw & Infra, Groen",Wielladers
29802,Gehring GmbH u0026 Co. KG,Dettelbach,Duitsland,Kalte Grube 15,97337,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29802,49.7941251,10.1135919,"Bouw & Infra, Groen",Wielladers
29821,Geiling Wideco GmbH,Wöllstadt,Germany,Am Kalkofen 5,61206,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29821,50.2810342,8.7662843,"Bouw & Infra, Groen",Wielladers
20698,Génie Route,Fleurus,België,Avenue de Fontenelle 48,6220,info@genieroute.be,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20698,50.4521273,4.5302004,"Agrarisch, Bouw & Infra, Groen",Wielladers
29814,Gerach Baumaschinen GmbH,Landau in der Pfalz,Germany,Kleiner Sand 3,76829,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29814,49.1967128,8.1591747,"Bouw & Infra, Groen",Wielladers
29296,GERATECH Landmaschinen GmbH,Gera,Germany,Niebraer Straße 3,07551,degelmann@geratech.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29296,50.8271211,12.0950541,Agrarisch,
26128,GIANT POLSKA Wioletta Schienke,Lipka,Poland,4. Dywizji Piechoty 10a,77-420,m.kramuszke@giantpolska.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=26128,53.4988044,17.2506344,"Agrarisch, Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
21274,GLB Maskinkonsult AB,,Zweden,Tegelbergavägen 96-0,23196,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21274,55.4607842,13.23694,"Agrarisch, Bouw & Infra, Groen",Wielladers
29819,Gort Tiefbaubedarf Baumaschinen und Baugeräte,Rheda-Wiedenbrück,Germany,Nickelstraße 7A,33378,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29819,51.8342696,8.3578853,"Bouw & Infra, Groen",Wielladers
30522,Hansen Equipment,Verenigde Staten,Verenigde Staten,North Main Street 1315,18421,heitractors@gmail.com,,(570) 785-8000,(570) 785-8000,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=30522,33.0049535,-104.3658428,"Agrarisch, Bouw & Infra, Groen",Wielladers
20728,Harald Bruhns GmbH,Holthusen,Germany,Steinweg 7A,19075,s.schilke@bruhns-karstaedt.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20728,53.55056,11.35423,Agrarisch,Wielladers
20727,Harald Bruhns GmbH,Karstädt,Germany,Postliner Straße 18l,19357,s.schilke@bruhns-karstaedt.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20727,53.1681569,11.745195,Agrarisch,Wielladers
20729,Harald Bruhns GmbH,Perleberg,Germany,An der Landwehr 1,19348,s.schilke@bruhns-karstaedt.de,,493822530770,493822530770,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20729,53.0919767,11.8421951,Agrarisch,Wielladers
30568,Hauser Landtechnik,Hopfgarten-Markt,Oostenrijk,Brixentaler Straße 17,6361,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=30568,47.4543405,12.1505156,"Agrarisch, Bouw & Infra, Groen",Wielladers
30569,Hauser Landtechnik - Filiale Vomp,Vomp,Austria,Mooswinkl 10,6134,christian@hauser-landtechnik.at,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=30569,47.3431803,11.6888238,"Agrarisch, Bouw & Infra, Groen",Wielladers
33170,Helsinge Maskinforretning,Helsinge,Denemarken,Skovgårdsvej 25A,3200,post@helsingemaskinforretning.,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=33170,56.023249,12.1747099,"Agrarisch, Bouw & Infra, Groen",Wielladers
20699,Herssens-Tollenaere bvba,Moerbeke,België,Pereboomsteenweg 30,9180,info@her-to.be,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20699,51.208411,3.9618289,"Agrarisch, Bouw & Infra, Groen",Wielladers
20634,Heuvelmans mechanisatie V.O.F.,Berkel-Enschot,Nederland,Hoolstraat 4a,5056PK,info@heuvelmansmechanisatie.com,,31 (0)13-5333020,31 (0)13-5333020,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20634,51.596041,5.146472,"Agrarisch, Bouw & Infra, Groen",Wielladers
21247,HMC-Maskiner A/S,Sorø,Denemarken,Tangagervej 1,4180,wj@bhsribe.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21247,55.4662147,11.5696391,"Agrarisch, Bouw & Infra, Groen",Wielladers
20700,Hoerens,Zottegem,België,Gaverland 29a,9620,info@hoerens.be,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20700,50.8427334,3.8271552,"Agrarisch, Bouw & Infra, Groen",Wielladers
20635,Hofstede-Timmerman,Staphorst,Nederland,Burgemeester Janssenstraat 10,7951TG,magazijn@hofstedetimmerman.nl,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20635,52.633764,6.230012,"Agrarisch, Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
21246,Holbæk Maskincenter,Holbæk,Denemarken,Tækkemandsvej 5,4300,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21246,55.6939326,11.7102673,"Agrarisch, Bouw & Infra, Groen",Wielladers
20943,Holland Agri Machinery BV,Riyadh,Saudi-Arabië, ,,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20943,24.7135517,46.6752957,"Agrarisch, Bouw & Infra, Groen",Wielladers
21230,Holmsland Maskinforretning A/S,Ringkøbing,Denemarken,Klostervej 114,6950,info@holmsland.as,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21230,56.131431,8.1831781,"Agrarisch, Bouw & Infra, Groen",Wielladers
20638,Hoven Landbouwmachines,Langelo,Nederland,Hoofdweg 21,9333PA,info@hovenlangelo.nl,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20638,53.0941446,6.4399314,"Agrarisch, Bouw & Infra, Groen",Wielladers
20701,HST bvba,Tessenderlo,België,Industrieweg 18,3980,info@hst.be,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20701,51.0611596,5.148097,"Agrarisch, Bouw & Infra, Groen",Wielladers
20639,Huisjes Mechanisatie,Rogat,Nederland,Rogat 12,7949AB,info@huisjesmechanisatie.nl,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20639,52.6884861,6.2634483,"Agrarisch, Bouw & Infra, Groen",Wielladers
21283,Hymax A/S - Bergen,Noorwegen,Noorwegen,Åmundsdalen 520,5115,hymax@hymax.no,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21283,60.4646432,5.3403837,"Agrarisch, Bouw & Infra, Groen",Wielladers
20789,Hymax A/S - Brumunddal,Brumunddal,Noorwegen,Nygata 3,2380,hymax@hymax.no,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20789,58.1195361,6.6016262,"Agrarisch, Bouw & Infra, Groen",Wielladers
21281,Hymax A/S - Kristiansand,Kristiansand,Noorwegen,Rigedalen 51,4626,hymax@hymax.no,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21281,58.1386225,7.9311311,"Agrarisch, Bouw & Infra, Groen",Wielladers
21284,Hymax A/S - Molde,Molde,Noorwegen,Lergrovikvegen 5A,6419,hymax@hymax.no,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21284,62.7445257,7.2369114,"Agrarisch, Bouw & Infra, Groen",Wielladers
21280,Hymax A/S - Oslo,Oslo,Noorwegen,Verkseier Furulunds Vei 16B,0668,hymax@hymax.no,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21280,59.9284921,10.851589,"Agrarisch, Bouw & Infra, Groen",Wielladers
21282,Hymax A/S - Trondheim,Trondheim,Noorwegen,Langørjan 202,7070,hymax@hymax.no,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21282,63.4125881,10.1138042,"Agrarisch, Bouw & Infra, Groen",Wielladers
21135,IMA Industriemaschinen und -Geräte GmbH,Rednitzhembach,Germany,Dieselstraße 2,91126,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21135,49.3128455,11.0512783,"Bouw & Infra, Groen",Wielladers
22639,Ingenium Power u0026 Sport - Orlando,Orlando,Verenigde Staten,Old Cheney Highway 6380,32807,,,(407) 883-1900,(407) 883-1900,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=22639,28.5620451,-81.3042296,"Agrarisch, Bouw & Infra, Groen",Wielladers
20812,Inter-Mix Kft.,Budapest,Hongarije,Rétifarkas utca 6,1172,intermix@interware.hu,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20812,47.4941448,19.230978,"Agrarisch, Bouw & Infra, Groen",Wielladers
29810,Isfort Staplertechnik GmbH u0026 Co. KG,Hanau,Duitsland,Benzstraße 15,63457,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29810,50.1167252,8.9302292,"Bouw & Infra, Groen",Wielladers
30497,J u0026 R Sheds u0026 Equipment - Churchville,Churchville,Verenigde Staten,Churchville Road 3014,21028,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=30497,39.5582638,-76.2437305,"Agrarisch, Bouw & Infra, Groen",Wielladers
30551,J.R. Brisson Equipment - Vars,Canada,Canada,Saint Pierre Road 20,K0A3H0,kethier@terapro.ca,,(800) 465-2273,(800) 465-2273,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=30551,56.130366,-106.346771,"Agrarisch, Bouw & Infra, Groen",Wielladers
20702,Jameco BVBA,Meerhout,België,Markt 42,2450,info@lucdidden.be,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20702,51.1320281,5.0768319,"Agrarisch, Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
26395,Januschkowetz GesmbH,Karlsbach,Austria,Ybbsfeldstraße 28,3376,wolfgang.zeitlberger@januschkowetz.at,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=26395,48.1445918,15.0277218,"Agrarisch, Bouw & Infra, Groen",Wielladers
21276,Jatkone Oy,Finland,Finland,Turkkirata 19e,33960,jorma@jatkone.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21276,61.4601215,23.6217067,"Agrarisch, Bouw & Infra, Groen",Wielladers
27442,JB Tractors LLC - Brandon,Millerville,Verenigde Staten,Church Street 16634,56315,info@jbtractors.com,,(320) 876-2264,(320) 876-2264,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=27442,46.0652404,-95.5605783,"Agrarisch, Bouw & Infra, Groen",Wielladers
21233,Jelling Maskinforretning A/S,Jelling,Denemarken,Sydkrogen 10,7300,info@jellingmaskinforretning.d,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21233,55.757257,9.4391702,"Agrarisch, Bouw & Infra, Groen",Wielladers
21253,Johans Park u0026 Mark AB,,Zweden,Köpmanbergsvägen 7,82450,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21253,61.7227533,17.1432437,"Agrarisch, Bouw & Infra, Groen",Wielladers
20645,John Breider Mechanisatie,Hellum,Nederland,Hoofdweg 137,9627PC,info@johnbreiderhellum.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20645,53.2423807,6.8505072,"Agrarisch, Bouw & Infra, Groen",Wielladers
21240,John Madsen A/S - Fåborg,Faaborg,Denemarken,Svendborgvej 405D,5600,info@john-madsen.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21240,55.085684,10.378981,"Agrarisch, Bouw & Infra, Groen",Wielladers
21242,John Madsen A/S - Ørbæk,Ørbæk,Denemarken,Industrivej 4,5853,info@john-madsen.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21242,55.26434,10.672118,"Agrarisch, Bouw & Infra, Groen",Wielladers
21239,John Madsen A/S - Tommerup,Tommerup,Denemarken,Ellehaven 14,5690,info@john-madsen.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21239,55.3120004,10.2126487,"Agrarisch, Bouw & Infra, Groen",Wielladers
21244,Jørlunde Maskinforretning,Slangerup,Denemarken,Klostergården 54,3550,info@jfm.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21244,55.8444309,12.1670547,"Agrarisch, Bouw & Infra, Groen",Wielladers
32747,Justus Becker GmbH,Weimar (Lahn),Germany,L3093 2,35096,Nils.Leiter@justus-becker.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=32747,50.7386814,8.7049038,Agrarisch,Wielladers
26862,Justus Becker GmbH - Filiale Nidda,Nidda,Germany,Lindenstraße 27,63667,Nils.Leiter@justus-becker.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=26862,50.4196,9.04471,Agrarisch,Wielladers
26864,Justus Becker GmbH - Filiale Reichelsheim,Reichelsheim (Wetterau),Germany,Gettenauer Straße 18A,61203,Nils.Leiter@justus-becker.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=26864,50.3691869,8.8674362,Agrarisch,Wielladers
29040,K u0026 M Lawn Garden u0026 Arborist Supply - Culpeper,Culpeper,Verenigde Staten,Ira Hoffman Lane 16125,22701,,,(540) 402-9441,(540) 402-9441,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29040,38.4954595,-78.0188459,"Agrarisch, Bouw & Infra, Groen",Wielladers
21249,Karl Mertz - Nakskov,Nakskov,Denemarken,Sandvikenvej 1,4900,roennede@karlmertz.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21249,54.8262944,11.1619226,"Agrarisch, Bouw & Infra, Groen",Wielladers
21250,Karl Mertz - Nykøbing Falster,Nykøbing Falster,Denemarken,Nykøbingvej 198A,4800,roennede@karlmertz.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21250,54.7999748,11.9927792,"Agrarisch, Bouw & Infra, Groen",Wielladers
21251,Karl Mertz - Sakskøbing,Sakskøbing,Denemarken,Lærkevej 5,4990,roennede@karlmertz.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21251,54.7989086,11.6168523,"Agrarisch, Bouw & Infra, Groen",Wielladers
33168,Karl Mertz - Sorø,Sorø,Denemarken,Tangagervej 1,4180,roennede@karlmertz.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=33168,55.4662147,11.5696391,"Agrarisch, Bouw & Infra, Groen",Wielladers
20703,Keymaco N.V.,Genk,België,Winterbeeklaan 10,3600,sales@keymaco.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20703,50.9405344,5.4683852,"Agrarisch, Bouw & Infra, Groen",Wielladers
32786,Kiesel Poland Sp. z o.o. - Lublin,Lublin,Poland,Hajdowska 21,20-231,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=32786,51.2558048,22.6186329,"Agrarisch, Bouw & Infra, Groen",Wielladers
32785,Kiesel Poland Sp. z o.o. - Piekary Slaskie,Piekary Śląskie,Poland,Harcerska 39,41-946,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=32785,50.3375961,18.9802162,"Agrarisch, Bouw & Infra, Groen",Wielladers
32787,Kiesel Poland Sp. z o.o. - Strzegom,Strzegom,Poland,Niepodległości 43a,58-150,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=32787,50.9643064,16.3356619,"Agrarisch, Bouw & Infra, Groen",Wielladers
20828,Kirkland UK,,Verenigd Koninkrijk,Pleasure House Lane ,ME173NW,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20828,51.2168267,0.6051737,"Agrarisch, Bouw & Infra, Groen",Wielladers
29807,Kohrmann Baumaschinen GmbH,Glauchau,Germany,Waldenburger Straße 53,08371,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=29807,50.8324727,12.5377082,"Bouw & Infra, Groen",Wielladers
33167,Kolding Have u0026 Park Maskiner,Kolding,Denemarken,Landlyst 9,6000,kps@koldingsbedsteservice.dk,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=33167,55.539813,9.46871,"Agrarisch, Bouw & Infra, Groen",Wielladers
33364,Konetalo Vainikka,Helsinki,Finland,Harkkoraudantie 10,00700,emmanuel.gosnave@kubota.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=33364,60.2456708,25.0539143,"Agrarisch, Bouw & Infra, Groen",Wielladers
20646,Kools LMB Alphen,Alphen,Nederland,Looiersweg 2,5131BE,info@koolslmb.nl,,31 (0)13-5082848,31 (0)13-5082848,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20646,51.4779898,4.9571155,"Agrarisch, Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
20664,Kraakman - Haelen,Haelen,Nederland,De Giesel 24,6081PH,info@kraakman.com,,31 (0)475-593100,31 (0)475-593100,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20664,51.225619602391184,5.9584513195116555,"Agrarisch, Bouw & Infra, Groen",Wielladers
20663,Kraakman - Lieshout,Lieshout,Nederland,N615 5,5737RC,info@kraakman.com,,31 (0)499-422435,31 (0)499-422435,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20663,51.5213384,5.6133791,"Agrarisch, Bouw & Infra, Groen",Wielladers
20654,Kraakman - Wittem,Wittem,Nederland,Rodestraat 22A,6286AW,info@kraakman.com,,31 (0)45-5441568,31 (0)45-5441568,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20654,50.8097969,5.9236359,"Agrarisch, Bouw & Infra, Groen",Wielladers
20766,Kreitz u0026 Ostermann GmbH,Herne,Duitsland,Sodinger Straße 573,44628,,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20766,51.55912,7.25912,"Bouw & Infra, Groen",Wielladers
21137,Kreitz Ostermann - Hamm,Hamm,Germany,Heinrich-Welken-Straße 10,59069,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21137,51.62332,7.85513,"Bouw & Infra, Groen",Wielladers
21138,Kreitz Ostermann - Iserlohn,Iserlohn,Germany,Hombrucher Weg 8,58638,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21138,51.395042,7.6895994,"Bouw & Infra, Groen",Wielladers
21139,Kreitz Ostermann - Kempen,Kempen,Germany,Bierkstrasse 4,47906,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21139,51.3667807,6.4337962,"Bouw & Infra, Groen",Wielladers
21140,Kreitz Ostermann - Münster,Münster,Germany,Welsingheide 90a,48161,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21140,51.9430149,7.5356581,"Bouw & Infra, Groen",Wielladers
21141,Kreitz Ostermann - Rhede,Rhede,Germany,Landwehr 10,46414,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21141,51.8257659,6.7106692,"Bouw & Infra, Groen",Wielladers
30492,Kubota Construction Equipment of Tulsa - Bixby,Bixby,Verenigde Staten,East 151st Street South 6257,74008,smekubota@yahoo.com,,(918) 970-4614,(918) 970-4614,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=30492,35.9447559,-95.8666885,"Agrarisch, Bouw & Infra, Groen",Wielladers
20704,Kumetco,Melle,België,N9 74a,9090,KUMETCO@TELENET.BE,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20704,51.0188477,3.7800213,"Agrarisch, Bouw & Infra, Groen",Wielladers
